source_id;source;source_url
det_1181;Barrick Gold Corporation (2017) Annual Report 2016;https://barrick.q4cdn.com/788666289/files/doc_financials/annual/2016/Barrick-Annual-Report-2016.pdf
det_1182;Southern Copper Corporation (n.d.) Summary Operating Data;http://www.southerncoppercorp.com/ENG/intope/Pages/PGIntOperation.aspx#cuadros
det_1183;Kinross Gold (2017) Annual Report 2016;https://s2.q4cdn.com/496390694/files/doc_financials/annual/2017/Kinross_AnnualReport2016.pdf
det_1184;Kinross Gold (2015) Annual Report 2014;https://s2.q4cdn.com/496390694/files/doc_financials/annual/2014/kinross-2014-annual-report.pdf
det_1185;Kinross Gold (2013) Annual Report 2012;https://s2.q4cdn.com/496390694/files/doc_financials/annual/2012/kinross-gold-annual-report-2012.pdf
det_1186;Kinross Gold (2011) Annual Report 2010;https://s2.q4cdn.com/496390694/files/doc_financials/annual/2010/2010-annual-report.pdf
det_1187;Kinross Gold (2006) Annual Report 2005;https://s2.q4cdn.com/496390694/files/doc_financials/annual/2005/05-ar.pdf
det_1188;First Quantum Minerals Ltd (2010) Annual Report 2010;http://www.annualreports.com/HostedData/AnnualReportArchive/f/TSX_FM_2010.pdf
det_1189;First Quantum Minerals Ltd (2008) Annual Report 2008;http://www.annualreports.com/HostedData/AnnualReportArchive/f/TSX_FM_2008.pdf
det_1190;First Quantum Minerals Ltd (2007) Annual Report 2007;http://www.annualreports.com/HostedData/AnnualReportArchive/f/TSX_FM_2007.pdf
det_1191;"AngloGold Ashanti (2014) Integrated Annual Report 2013 ; Kinross Gold (2013) Annual Report 2012";"https://thevault.exchange/?get_group_doc=143/1502782132-2013Intergratedreport.pdf ; https://s2.q4cdn.com/496390694/files/doc_financials/annual/2012/kinross-gold-annual-report-2012.pdf"
det_1192;AngloGold Ashanti (2017) Integrated Annual Report 2018;http://www.aga-reports.com/18/download/AGA-IR18.pdf
det_1193;MMG Limited (2014) Annual Report 2013;https://www.mmg.com/wp-content/uploads/2019/11/2013_MMG_Annual_Report.pdf
det_1194;Newcrest Mining Limited (2018) Annual Report 2018;https://www.newcrest.com/sites/default/files/2019-10/161006_Newcrest%20Annual%20Report_0.pdf
det_1195;First Quantum Minerals Ltd (2012) Annual Report 2012;http://www.annualreports.com/HostedData/AnnualReportArchive/f/TSX_FM_2012.pdf
det_1196;First Quantum Minerals Ltd (2006) Annual Report 2006;http://www.annualreports.com/HostedData/AnnualReportArchive/f/TSX_FM_2006.pdf
det_1197;Barrick Gold Corporation (2016) Annual Report 2015;https://barrick.q4cdn.com/788666289/files/doc_financials/annual/2015/Barrick-Annual-Report-2015.pdf
det_1198;"Barrick Gold Corporation (2019) Annual Report 2018 ; Shandong Gold Mining Co., LTD. (2019) Annual Report 2018";"https://barrick.q4cdn.com/788666289/files/annual-report/Barrick-Annual-Report-2018.pdf ; http://en.sdhjgf.com.cn/upload/file/2019/04/28/ba82819612f9465a823259ee2bef4527.pdf"
det_1199;Fresnillo plc (2012) Annual Report 2011;http://www.fresnilloplc.com/media/4323/fresnillo-annual-report-2011.pdf
det_1200;Fresnillo plc (2014) Annual Report 2013;http://www.fresnilloplc.com/media/122000/fresnilloar13.pdf
det_1201;Fresnillo plc (2015) Annual Report 2014;http://www.fresnilloplc.com/media/201302/fresnilloplcar14.pdf
det_1202;First Quantum Minerals Ltd (2012) Annual Report 2012;https://s1.q4cdn.com/857957299/files/doc_financials/2012%20Annual%20Report%20-%20FINAL%20-%20May%2010.pdf
det_1203;First Quantum Minerals Ltd (2010) Annual Report 2010;https://s1.q4cdn.com/857957299/files/doc_financials/2010AnnualReport.pdf
det_1204;First Quantum Minerals Ltd (2008) Annual Report 2008;https://s1.q4cdn.com/857957299/files/doc_financials/2008AnnualReport.pdf
det_1205;First Quantum Minerals Ltd (2006) Annual Report 2006;https://s1.q4cdn.com/857957299/files/doc_financials/2006AR.pdf
det_1206;First Quantum Minerals Ltd (2005) Annual Report 2005;https://s1.q4cdn.com/857957299/files/doc_financials/2005AR.pdf
det_1207;Fresnillo plc (2017) Annual Report and Accounts 2016;http://www.fresnilloplc.com/media/296123/FRES-25764-Annual-Report-2016-Web.pdf
det_1208;"First Quantum Minerals Ltd (2016) Annual Report 2016 ; Boliden Group (2019) Boliden 2018 Annual and Sustainability Report";"https://s24.q4cdn.com/617706469/files/doc_financial/annual/2016-Annual-Report.pdf ; https://vp217.alertir.com/afw/files/press/boliden/201903076646-1.pdf"
det_1209;Sibanye-Stillwater (2014) Integrated Annual Report 2013;http://reports.sibanyegold.co.za/2013/download/SGL-IR13.pdf
det_1210;Sibanye-Stillwater (2016) Integrated Annual Report 2016;http://reports.sibanyegold.co.za/2016
det_1211;First Quantum Minerals Ltd (2010) Annual Report 2010;http://www.annualreports.com/Company/first-quantum-minerals-ltd
det_1212;First Quantum Minerals Ltd (2009) Annual Report 2009;http://www.annualreports.com/HostedData/AnnualReportArchive/f/TSX_FM_2009.pdf
det_1213;First Quantum Minerals Ltd (2005) Annual Report 2005;http://www.annualreports.com/HostedData/AnnualReportArchive/f/TSX_FM_2005.pdf
det_1214;First Quantum Minerals Ltd (2004) Annual Report 2004;http://www.annualreports.com/HostedData/AnnualReportArchive/f/TSX_FM_2004.pdf
det_1215;KAZ minerals plc (2018) Annual Report 2017;https://www.kazminerals.com/media/6188/kaz-minerals-2017-ara-web-ready-version.pdf
det_1216;MMG Limited (2016) Annual Report 2015;https://www.mmg.com/wp-content/uploads/attachments/MMG%20AR15_Web.pdf
det_1217;Newcrest Mining Limited (2013) Annual Report 2013;https://www.newcrest.com.au/media/annual_reports/FINAL_AR_2013_72dpi_web.pdf
det_1218;Newcrest Mining Limited (2014) Annual Report 2014;https://www.newcrest.com.au/media/annual_reports/FINAL_Annual_Report_2014_72dpi_web.pdf
det_1219;Newcrest Mining Limited (2007) Concise Annual Report 2007;https://www.newcrest.com.au/media/annual_reports/FINAL_NCM_2007_Annual_Report.pdf
det_1220;First Quantum Minerals Ltd (2017) Annual Report 2017;https://s24.q4cdn.com/617706469/files/doc_financial/annual/2017-Annual-Report.pdf
det_1221;MMG Limited (2017) Annual Report 2016;https://www.mmg.com/wp-content/uploads/attachments/MMG_Annual-Report2016.pdf
det_1222;MMG Limited (2018) Annual Report 2017;https://www.mmg.com/wp-content/uploads/attachments/MMG_Annual%20Report%202017.pdf
det_1223;Newmont Mining Corporation (2013) Annual Report 2012;https://s2.q4cdn.com/575378270/files/doc_financials/annual/2012-Annual-Report_v001_e75k8c.pdf
det_1224;Newmont Mining Corporation (2015) Annual Report 2014;https://s1.q4cdn.com/259923520/files/doc_financials/annual/861753_as-printed-Annual-Report_2014_v001_e83uds.pdf
det_1225;MMG Limited (2019) Annual Report 2018;https://www.mmg.com/wp-content/uploads/attachments/MMG1178_AR_2018_FA3_web-version.pdf
det_1226;Newmont Mining Corporation (2017) Annual Report 2016;https://s1.q4cdn.com/259923520/files/doc_financials/annual/2016/Newmont-2016-Annual-Report-Bookmarked-PDF-for-website.pdf
det_1227;Newmont Mining Corporation (2018) Annual Report 2017;https://s2.q4cdn.com/575378270/files/doc_financials/annual/2017-Newmont-Annual-Report-Web-Posting-Bookmarked-PDF-(002).pdf
det_1228;Newmont Mining Corporation (2018) Annual Report 2017;https://s1.q4cdn.com/259923520/files/doc_financials/annual/2017/2017-Newmont-Annual-Report-Web-Posting-Bookmarked-PDF-(002).pdf
det_1229;Centamin (2019) Annual Report 2018;https://www.centamin.com/~/media/Files/C/Centamin/documents/reports/2019/01cSECURE_Smart_Centamin_AR18.pdf
det_1230;African Barrick Gold Corp. Annual Report 2012;http://www.annualreports.com/HostedData/AnnualReportArchive/A/LSE_ACA_2012.pdf
det_1231;Shandong Gold Mining Co., LTD. (2019) Annual Report 2018;http://en.sdhjgf.com.cn/upload/file/2019/04/28/ba82819612f9465a823259ee2bef4527.pdf
det_1232;Sibanye-Stillwater (2015) Integrated Annual Report 2015;http://reports.sibanyegold.co.za/2015/download/SGL-IAR15.pdf
det_1233;Sibanye-Stillwater (2018) Integrated Annual Report 2018;http://reports.sibanyestillwater.com/2018/download/SGL-IR18.pdf
det_1234;Centamin (2019) Annual report 2018;https://www.centamin.com/~/media/Files/C/Centamin/documents/reports/2019/01cSECURE_Smart_Centamin_AR18.pdf
det_1235;Centamin (n.d.) Sukari Statistical Overview, Centamin (2018) Annual report 2017;"http://www.centamin.com/production/sukari/statistical-overview ;  http://www.centamin.com/~/media/Files/C/Centamin/documents/reports/2018/Smart17_Centamin.pdf"
det_1236;Centamin (n.d.) Sukari Statistical Overview, Centamin (2018) Annual report 2017;"http://www.centamin.com/production/sukari/statistical-overview ; http://www.centamin.com/~/media/Files/C/Centamin/documents/reports/2018/Smart17_Centamin.pdf"
det_1237;Newmont Mining Corporation (2012) Annual Report 2011;https://s1.q4cdn.com/259923520/files/doc_financials/annual/2011_Newmont_Annual_Report_and_10_K.pdf
det_1238;Newmont Mining Corportation (2011) Annual Report 2010;https://s1.q4cdn.com/259923520/files/doc_financials/annual/Newmont_10AR.pdf
det_1239;Newmont Mining Corporation (2010) Annual Report 2009;https://s1.q4cdn.com/259923520/files/doc_financials/annual/2009_Annual_Report.pdf
det_1240;Newmont Mining Corporation (2011) Annual Report 2010;https://s1.q4cdn.com/259923520/files/doc_financials/annual/Newmont_10AR.pdf
det_1241;Barrick Gold Corporation (2012) Annual Report 2011;https://barrick.q4cdn.com/788666289/files/doc_financials/annual/2011/Barrick-Annual-Report-2011.pdf
det_1242;Barrick Gold Corporation (2011) Annual Report 2010;https://barrick.q4cdn.com/788666289/files/doc_financials/annual/2010/Barrick-Annual-Report-2010.pdf
det_1243;Barrick Gold Corporation (2010) Annual Report 2009;https://barrick.q4cdn.com/788666289/files/doc_financials/annual/2009/Barrick-Annual-Report-2009.pdf
det_1244;Barrick Gold Corporation (2002) Annual Report 2001;https://barrick.q4cdn.com/788666289/files/doc_financials/annual/2001/Barrick-Annual-Report-2001.pdf
det_1245;Barrick Gold Corporation (2009) Annual Report 2008;https://barrick.q4cdn.com/788666289/files/doc_financials/annual/2008/Barrick-Annual-Report-2008.pdf
det_1246;AngloGold Ashanti (2009) Annual Financial Statement 2008;https://www.anglogoldashanti.com/archive/annualreports/AGA-annualfinancialstatements.zip
det_1247;First Quantum Minerals Ltd (2016) Annual Report 2016;http://www.annualreports.com/Company/first-quantum-minerals-ltd
det_1248;First Quantum Minerals Ltd (2014) Annual Report 2014;http://www.annualreports.com/Company/first-quantum-minerals-ltd
det_1249;First Quantum Minerals Ltd (2012) Annual Report 2012;http://www.annualreports.com/Company/first-quantum-minerals-ltd
det_1250;First Quantum Minerals Ltd (2008) Annual Report 2008;http://www.annualreports.com/Company/first-quantum-minerals-ltd
det_1251;First Quantum Minerals Ltd (2007) Annual Report 2007;http://www.annualreports.com/Company/first-quantum-minerals-ltd
det_1252;First Quantum Minerals Ltd (2006) Annual Report 2006;http://www.annualreports.com/Company/first-quantum-minerals-ltd
det_1253;First Quantum Minerals Ltd (2008) Annual Report 2009;http://www.annualreports.com/Company/first-quantum-minerals-ltd
det_1254;First Quantum Minerals Ltd (2017) Annual Report 2017;http://www.annualreports.com/Company/first-quantum-minerals-ltd
det_1255;"First Quantum Minerals Ltd (2016) Annual Report 2016 ; Boliden Group (2019) Boliden 2018 Annual and Sustainability Report";http://www.annualreports.com/Company/first-quantum-minerals-ltd
det_1256;Newcrest Mining Limited (2002) Annual Report 2002;http://www.annualreports.com/HostedData/AnnualReportArchive/N/ASX_NCM_2002.pdf
det_1257;Newcrest Mining Limited (2011) Annual Report 2011;http://www.annualreports.com/HostedData/AnnualReportArchive/N/ASX_NCM_2011.pdf
det_1258;Newcrest Mining Limited (2012) Annual Report 2012;http://www.annualreports.com/HostedData/AnnualReportArchive/N/ASX_NCM_2012.pdf
det_1259;Newcrest Mining Limited (2013) Annual Report 2013;http://www.annualreports.com/HostedData/AnnualReportArchive/N/ASX_NCM_2013.pdf
det_1260;Newcrest Mining Limited (2014) Annual Report 2014;http://www.annualreports.com/HostedData/AnnualReportArchive/N/ASX_NCM_2014.pdf
det_1261;Newcrest Mining Limited (2016) Annual Report 2016;https://www.newcrest.com/sites/default/files/2019-10/161006_Newcrest%20Annual%20Report_0.pdf
det_1262;Newcrest Mining Limited (2003) Concise Annual Report 2003;http://www.annualreports.com/HostedData/AnnualReportArchive/N/ASX_NCM_2003.pdf
det_1263;Newcrest Mining Limited (2004) Concise Annual Report 2004;http://www.annualreports.com/HostedData/AnnualReportArchive/N/ASX_NCM_2004.pdf
det_1264;Newcrest Mining Limited (2005) Concise Annual Report 2005;http://www.annualreports.com/HostedData/AnnualReportArchive/N/ASX_NCM_2005.pdf
det_1265;Newcrest Mining Limited (2006) Concise Annual Report 2006;http://www.annualreports.com/HostedData/AnnualReportArchive/N/ASX_NCM_2006.pdf
det_1266;Newcrest Mining Limited (2007) Concise Annual Report 2007;http://www.annualreports.com/HostedData/AnnualReportArchive/N/ASX_NCM_2007.pdf
det_1267;MMG Limited (2015) Annual Report 2014;https://www.mmg.com/wp-content/uploads/2019/11/2014_MMG_Annual_Report.pdf
det_1268;Fresnillo plc (2010) Annual Report 2009;http://www.fresnilloplc.com/media/4326/fresnillo-annual-report-2009.pdf
det_1269;Southern Copper Corporation (n.d.) Integrated Operations La Caridad - Processing Facilities;http://www.southerncoppercorp.com/ENG/intope/Pages/PGIntOperation.aspx#cuadros
det_1270;MMG (2014) Annual Report 2013;http://www.mmg.com/en/Investors-and-Media/Reports-and-Presentations/~/media/Reports%20and%20Presentations/Annual%20Reports/2013/e_2014-04-10_2013%20Annual%20Report.ashx
det_1271;Barrick Gold Corporation (2019) Barrick The new value champion, February 2019;https://barrick.q4cdn.com/788666289/files/presentation/2019/Barrick-Fact-Sheet-Feb2019.pdf
det_1272;Collahuasi Website;http://www.collahuasi.cl/en/que-hacemos/produccion-y-ventas/
det_1273;South32 Annual Report 2019;https://www.south32.net/docs/default-source/all-financial-results/2019-annual-reporting-suite/annual-report-2019.pdf
det_1274;Tronox South African Operations Website;https://www.tronox.com/about-us/global-locations/#9423
det_1275;Centamin (2018) Annual report 2017;http://www.centamin.com/~/media/Files/C/Centamin/documents/reports/2018/Smart17_Centamin.pdf
det_1276;Newmont Mining Corporation (2018) Annual report 2017;https://s1.q4cdn.com/259923520/files/doc_financials/annual/2017/2017-Newmont-Annual-Report-Web-Posting-Bookmarked-PDF-(002).pdf
det_1277;Southern Copper Corporation (2018) Integrated Operations Reserves;http://www.southerncoppercorp.com/ENG/intope/Pages/PGReserves.aspx#cuadros
det_1278;Barrick Gold Corporation (2019) Operations Loulo-Gounkoto;https://www.barrick.com/English/operations/loulo-gounkoto/default.aspx
det_1279;Barrick Gold Corporation (2019) Operations Kibali;https://www.barrick.com/English/operations/kibali/default.aspx
det_1280;Barrick Gold Corporation (2019) 2018 Reserves & Resources;https://barrick.q4cdn.com/788666289/files/quarterly-report/2018/Barrick-2018-Reserves-Resources.pdf
det_1281;Kinross Gold (2017) Mineral Reserves & Resources Statement 2018;https://s2.q4cdn.com/496390694/files/doc_financials/quarterly_reports/2018/q4/2018-Reserves-and-Resources.pdf
det_1282;Kinross Gold (2017) Mineral Reserves & Resources Statement 2016;https://s2.q4cdn.com/496390694/files/doc_downloads/reserves_and_resources/Kinross-Annual-Mineral-Reserve-and-Resource-Statement.pdf
det_1283;Kinross Gold (2017) Mineral Reserves & Resources Statement 2010;https://s2.q4cdn.com/496390694/files/doc_downloads/reserves_and_resources/2010-mineral-reserve-and-resource-statement.pdf
det_1284;Kinross Gold (2007) Annual Report 2006;https://s2.q4cdn.com/496390694/files/doc_financials/annual/2006/06ar.pdf
det_1285;AngloGold Ashanti (2019) Mineral Resource and Ore Reserve Report 2018;http://www.aga-reports.com/18/download/AGA-RR18.pdf
det_1286;AngloGold Ashanti (2014) Mineral Resource and Ore Reserve Report 2013;https://thevault.exchange/?get_group_doc=143/1502781082-MineralResourceandOreReserveReport2013.pdf
det_1287;AngloGold Ashanti (2018) Mineral Resource and Ore Reserve Report 2017;http://www.aga-reports.com/17/download/AGA-RR17.pdf
det_1288;AngloGold Ashanti (2015) Mineral Resource and Ore Reserve Report 2014;https://thevault.exchange/?get_group_doc=143/1502780826-MineralResourceandOreReserveReport2014.pdf
det_1289;AngloGold Ashanti (2013) Mineral Resource and Ore Reserve Report 2012;https://www.anglogoldashanti.com/archive/miningreserves/Mineral%20resource%20and%20ore%20reserve%20reports%20(2002%20-%202012).zip
det_1290;AngloGold Ashanti (2006) Mineral Resource and Ore Reserve Report 2005;https://www.anglogoldashanti.com/archive/miningreserves/Mineral%20resource%20and%20ore%20reserve%20reports%20(2002%20-%202012).zip
det_1291;AngloGold Ashanti (2003) Mineral Resource and Ore Reserve Report 2002;https://www.anglogoldashanti.com/archive/miningreserves/Mineral%20resource%20and%20ore%20reserve%20reports%20(2002%20-%202012).zip
det_1292;AngloGold Ashanti (2004) Mineral Resource and Ore Reserve Report 2003;https://www.anglogoldashanti.com/archive/miningreserves/Mineral%20resource%20and%20ore%20reserve%20reports%20(2002%20-%202012).zip
det_1293;Rio Tinto (2018) Boron Ore Reserves and Mineral Resources 2017;http://www.riotinto.com/documents/180302_Changes_to_Boron_Ore_Reserves_and_Mineral_Resources.pdf
det_1294;Rio Tinto (2018) Argyle Diamonds Ore Reserves and Mineral Resources 2017;http://www.riotinto.com/documents/180302_Changes_to_Argyle_Diamonds_Ore_Reserves_and_Mineral_Resources.pdf
det_1295;First Quantum Minerals Ltd (2017) Operating Mines Ravensthorpe Reserves & Resources;https://www.first-quantum.com/Our-Business/operating-mines/Ravensthorpe/Reserves-Resources/default.aspx
det_1296;First Quantum Minerals Ltd (2017) Operating Mines Kansanshi Reserves & Resources;https://www.first-quantum.com/Our-Business/operating-mines/Kansanshi/Reserves--Resources/default.aspx
det_1297;First Quantum Minerals Ltd (2017) Operating Mines Sentinel Reserves & Resources;https://www.first-quantum.com/Our-Business/operating-mines/Sentinel/Reserves--Resources/default.aspx
det_1298;First Quantum Minerals Ltd (2017) Operating Mines Guelb Moghrein Reserves & Resources;https://www.first-quantum.com/Our-Business/operating-mines/Guelb-Moghrein/Reserves--Resources/default.aspx
det_1299;First Quantum Minerals Ltd (2017) Operating Mines Cayeli;https://www.first-quantum.com/Our-Business/operating-mines/cayeli/Reserves-and-Resources/default.aspx
det_1300;First Quantum Minerals Ltd (2017) Operating Mines Las Cruces;https://www.first-quantum.com/Our-Business/operating-mines/Las-Cruces/Reserves-and-Resources/default.aspx
det_1301;First Quantum Minerals Ltd (2017) Operating Mines Pyhäsalmi;https://www.first-quantum.com/Our-Business/operating-mines/Pyhasalmi/Reserves-and-Resources/default.aspx
det_1302;MMG (2016) Annual Report 2016;http://www.mmg.com/en/Investors-and-Media/Reports-and-Presentations/~/media/Files/Exchange%20Announcements/Investors%20and%20Media/News/2017/04/20/MMG_Annual-Report2016.pdf
det_1303;"Anglo American plc (2019) Ore Reserves and Mineral Resources Report 2018        
";https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group/PLC/investors/annual-reporting/2019/aa-ore-reserves-and-mineral-resources-2018.pdf
det_1304;Anglo American plc (2012) Annual Report 2011;https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group/PLC/investors/annual-reporting/2012/aa-annual-report-2011.pdf
det_1305;Anglo American plc (2008) Annual Report 2007;https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group/PLC/investors/annual-reporting/2008/ar2007.pdf
det_1306;Nornickel Our Business Operations and Assests Taimyr Pensinula (2019);https://www.nornickel.com/business/assets/taimyr/
det_1307;Nornickel Our Business Operations and Assests Kola Pensinula (2019);https://www.nornickel.com/business/assets/kola/
det_1308;Nornickel Our Business Operations and Assests Trans-Baikal Territory (2019);https://www.nornickel.com/business/assets/zabaykalsky/
det_1309;Hudbay Minerals Inc. Website, Subpage Canada (2019);https://hudbayminerals.com/canada/default.aspx
det_1310;Hudbay Minerals Inc. Website, Subpage United States (2019);https://hudbayminerals.com/united-states/default.aspx
det_1311;Hudbay Minerals Inc. Website, Subpage Peru (2019);https://hudbayminerals.com/peru/default.aspx
det_1312;KAZ Minerals Annual Report 2019;https://www.kazminerals.com/media/19752/ka179_2019_annual_report_web_singles_v1.pdf
det_1313;Centamin (n.d.) Sukari Statistical Overview;https://www.centamin.com/~/media/Files/C/Centamin/documents/reports/2018/Smart17_Centamin.pdf
det_1314;African Barrick Gold Corp. Annual Report 2013;http://www.annualreports.com/HostedData/AnnualReportArchive/A/LSE_ACA_2012.pdf
det_1315;First Quantum Minerals Interactive Analyst Center Kansanshi (Y), Last Updated on 2/14/2020;https://apps.indigotools.com/IR/iac/?ticker=FM&exchange=TSX#
det_1316;First Quantum Minerals Ltd (2009) Annual Report 2009;https://s1.q4cdn.com/857957299/files/doc_financials/2009AnnualReport.pdf
det_1317;Barrick Gold Corporation (2008) Annual Report 2007, Kinross Gold (2019) Annual Report 2018;https://barrick.q4cdn.com/788666289/files/doc_financials/annual/2007/Barrick-Annual-Report-2007.pdf, https://s2.q4cdn.com/496390694/files/doc_financials/quarterly_reports/2018/q4/2018-Reserves-and-Resources.pdf
det_1318;"Rio Tinto (2019) Annual Report 2018 ; BHP Annual Report 2019";"http://www.riotinto.com/documents/RT_2018_annual_report.pdf ; https://www.bhp.com/-/media/documents/investors/annual-reports/2019/bhpannualreport2019.pdf"
det_1319;Teck Resources Limited (2019) Anatamina;https://www.teck.com/operations/peru/operations-5619/antamina/
det_1320;"Anglo American plc (2019) Ore Reserves and Mineral Resources Report 2018 ; South32 Website";"https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group/PLC/investors/annual-reporting/2019/aa-ore-reserves-and-mineral-resources-2018.pdf ; https://www.south32.net/our-business/australia/gemco"
det_1321;"Anglo American plc (2017) Annual Report 2016 ; South32 Website";"https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group/PLC/investors/annual-reporting/2017/annual-report-2016-interactive-v2.pdf ; https://www.south32.net/our-business/australia/temco"
det_1322;"Newmont Mining Corporation (2018) Nevada Operation Facts ; Newmont Mining Corporation (2019) Annual Report 2018";"https://www.newmont.com/operations-and-projects/north-america/nevada-us/operation-facts/default.aspx ; https://www.newmont.com/files/doc_financials/annual/2018-Newmont-Annual-Report-Web-Posting-Bookmarked-PDF-(002).pdf"
det_1323;Southern Copper Corporation (2020) Annual Report 2019;https://www.sec.gov/ix?doc=/Archives/edgar/data/1001838/000155837020001781/scco-20191231x10k32f1e0.htm
det_1324;Rio Tinto (2004) Annual Report 2003;https://ddd.uab.cat/pub/infanu/43907/iaRIOTINTOa2003ieng.pdf
det_1325;Rio Tinto (2010) Annual Report 2009;https://www.riotinto.com/invest/reports
det_1326;Rio Tinto (2013) Annual Report 2012;https://www.riotinto.com/invest/reports
det_1327;"Rio Tinto (2019) Annual Report 2018 ; Freeport-McMoRan Inc. (2020) Annual Form 10-K Report 2019";"http://www.riotinto.com/documents/RT_2018_annual_report.pdf ; http://d18rn0p25nwr6d.cloudfront.net/CIK-0000831259/2c324997-2084-4e3f-a51d-a1ec3538db27.pdf"
det_1328;Rio Tinto (2010) Annual Report 2009;http://www.annualreports.com/HostedData/AnnualReportArchive/r/LSE_RIOA_2009.pdf
det_1329;Rio Tinto (2007) Annual Report 2006;https://bib.kuleuven.be/files/ebib/jaarverslagen/RioTinto_2006.pdf
det_1330;"Rio Tinto (2019) Annual Report 2018 ; Rio Tinto (2010) Annual Report 2009";"http://www.riotinto.com/documents/RT_2018_annual_report.pdf ; http://www.annualreports.com/HostedData/AnnualReportArchive/r/LSE_RIOA_2009.pdf"
