source;source_country_id;alphanumiso
WMD;Cote d'Ivoire;CIV384
WMD;Croatia;HRV191
WMD;Cuba;CUB192
WMD;Cyprus;CYP196
WMD;Czech Republic;CZE203
WMD;Czechoslovakia;CSK200
WMD;Denmark;DNK208
WMD;Dominican Republic;DOM214
WMD;Ecuador;ECU218
WMD;Egypt;EGY818
WMD;El Salvador;SLV222
WMD;Equatorial Guinea;GNQ226
WMD;Eritrea;ERI232
WMD;Estonia;EST233
WMD;Eswatini;SWZ748
WMD;Ethiopia;ETH231
WMD;Fiji;FJI242
WMD;Finland;FIN246
WMD;France;FRA250
WMD;French Guiana;GUF254
WMD;Gabon;GAB266
WMD;Georgia;GEO268
WMD;German Dem. Rep;DDR278
WMD;Germany;DEU276
WMD;Ghana;GHA288
WMD;Greece;GRC300
WMD;Greenland;GRL304
WMD;Guatemala;GTM320
WMD;Guinea;GIN324
WMD;Guyana;GUY328
WMD;Honduras;HND340
WMD;Hong Kong;HKG344
WMD;Hungary;HUN348
WMD;Iceland;ISL352
WMD;India;IND356
WMD;Indonesia;IDN360
WMD;Iran;IRN364
WMD;Iraq;IRQ368
WMD;Ireland;IRL372
WMD;Israel;ISR376
WMD;Italy;ITA380
WMD;Jamaica;JAM388
WMD;Japan;JPN392
WMD;Jordan;JOR400
WMD;Kazakhstan;KAZ398
WMD;Kenya;KEN404
WMD;Korea, North;PRK408
WMD;Korea, South;KOR410
WMD;Kosovo;UNK000
WMD;Kuwait;KWT414
WMD;Kyrgyzstan;KGZ417
WMD;Laos;LAO418
WMD;Latvia;LVA428
WMD;Lebanon;LBN422
WMD;Lesotho;LSO426
WMD;Liberia;LBR430
WMD;Libya;LBY434
WMD;Lithuania;LTU440
WMD;Macedonia;MKD807
WMD;North Macedonia;MKD807
WMD;Madagascar;MDG450
WMD;Malawi;MWI454
WMD;Malaysia;MYS458
WMD;Mali;MLI466
WMD;Malta;MLT470
WMD;Mauritania;MRT478
WMD;Mauritius;MUS480
WMD;Mexico;MEX484
WMD;Moldova;MDA498
WMD;Mongolia;MNG496
WMD;Montenegro;MNE499
WMD;Morocco;MAR504
WMD;Mozambique;MOZ508
WMD;Myanmar;MMR104
WMD;Namibia;NAM516
WMD;Nauru;NRU520
WMD;Nepal;NPL524
WMD;Netherlands;NLD528
WMD;New Caledonia;NCL540
WMD;New Zealand;NZL554
WMD;Nicaragua;NIC558
WMD;Niger;NER562
WMD;Nigeria;NGA566
WMD;Norway;NOR578
WMD;Oman;OMN512
WMD;Pakistan;PAK586
WMD;Panama;PAN591
WMD;Papua New Guinea;PNG598
WMD;Paraguay;PRY600
WMD;Peru;PER604
WMD;Philippines;PHL608
WMD;Poland;POL616
WMD;Portugal;PRT620
WMD;Puerto Rico;PRI630
WMD;Qatar;QAT634
WMD;Romania;ROU642
WMD;Russia, Asia;RUS643
WMD;Russia, Europe;RUS643
WMD;Russia;RUS643
WMD;Rwanda;RWA646
WMD;Saudi Arabia;SAU682
WMD;Senegal;SEN686
WMD;Serbia;SRB688
WMD;Serbia and Montenegro;SCG891
WMD;Sierra Leone;SLE694
WMD;Singapore;SGP702
WMD;Slovakia;SVK703
WMD;Slovenia;SVN705
WMD;Solomon Islands;SLB090
WMD;Somalia;SOM706
WMD;South Africa;ZAF710
WMD;South Sudan;SSD728
WMD;Spain;ESP724
WMD;Sri Lanka;LKA144
WMD;Sudan;SDN729
WMD;Suriname;SUR740
WMD;Swaziland;SWZ748
WMD;Sweden;SWE752
WMD;Switzerland;CHE756
WMD;Syria;SYR760
WMD;Taiwan;TWN158
WMD;Tajikistan;TJK762
WMD;Tanzania;TZA834
WMD;Thailand;THA764
WMD;Togo;TGO768
WMD;Trinidad and Tobago;TTO780
WMD;Tunisia;TUN788
WMD;Turkey;TUR792
WMD;Turkmenistan;TKM795
WMD;Uganda;UGA800
WMD;Ukraine;UKR804
WMD;United Arab Emirates;ARE784
WMD;United Kingdom;GBR826
WMD;United States;USA840
WMD;Uruguay;URY858
WMD;USSR (Asia);SUN810
WMD;USSR (Europe);SUN810
WMD;Uzbekistan;UZB860
WMD;Venezuela;VEN862
WMD;Vietnam;VNM704
WMD;Yemen;YEM887
WMD;Yemen Arab Republic;YEM886
WMD;Yemen, PDR;YMD720
WMD;Yugoslavia;YUG890
WMD;Zaire;COD180
WMD;Zambia;ZMB894
WMD;Zimbabwe;ZWE716
UNSD_Code;4;AFG004
UNSD_Code;8;ALB008
UNSD_Code;12;DZA012
UNSD_Code;16;ASM016
UNSD_Code;20;AND020
UNSD_Code;24;AGO024
UNSD_Code;28;ATG028
UNSD_Code;31;AZE031
UNSD_Code;32;ARG032
UNSD_Code;36;AUS036
UNSD_Code;40;AUT040
UNSD_Code;44;BHS044
UNSD_Code;48;BHR048
UNSD_Code;50;BGD050
UNSD_Code;51;ARM051
UNSD_Code;52;BRB052
UNSD_Code;56;BEL056
UNSD_Code;60;BMU060
UNSD_Code;64;BTN064
UNSD_Code;68;BOL068
UNSD_Code;70;BIH070
UNSD_Code;72;BWA072
UNSD_Code;76;BRA076
UNSD_Code;84;BLZ084
UNSD_Code;90;SLB090
UNSD_Code;92;VGB092
UNSD_Code;96;BRN096
UNSD_Code;100;BGR100
UNSD_Code;104;MMR104
UNSD_Code;108;BDI108
UNSD_Code;112;BLR112
UNSD_Code;116;KHM116
UNSD_Code;120;CMR120
UNSD_Code;124;CAN124
UNSD_Code;132;CPV132
UNSD_Code;136;CYM136
UNSD_Code;140;CAF140
UNSD_Code;144;LKA144
UNSD_Code;148;TCD148
UNSD_Code;152;CHL152
UNSD_Code;156;CHN156
UNSD_Code;162;CXR162
UNSD_Code;170;COL170
UNSD_Code;174;COM174
UNSD_Code;175;MYT175
UNSD_Code;178;COG178
UNSD_Code;180;COD180
UNSD_Code;184;COK184
UNSD_Code;188;CRI188
UNSD_Code;191;HRV191
UNSD_Code;192;CUB192
UNSD_Code;196;CYP196
UNSD_Code;200;CSK200
UNSD_Code;203;CZE203
UNSD_Code;204;BEN204
UNSD_Code;208;DNK208
UNSD_Code;212;DMA212
UNSD_Code;214;DOM214
UNSD_Code;218;ECU218
UNSD_Code;222;SLV222
UNSD_Code;226;GNQ226
UNSD_Code;230;ETH230
UNSD_Code;231;ETH231
UNSD_Code;232;ERI232
UNSD_Code;233;EST233
UNSD_Code;234;FRO234
UNSD_Code;238;FLK238
UNSD_Code;242;FJI242
UNSD_Code;246;FIN246
UNSD_Code;251;FRA250
UNSD_Code;254;GUF254
UNSD_Code;258;PYF258
UNSD_Code;262;DJI262
UNSD_Code;266;GAB266
UNSD_Code;268;GEO268
UNSD_Code;270;GMB270
UNSD_Code;275;PSE275
UNSD_Code;276;DEU276
UNSD_Code;278;DDR278
UNSD_Code;280;DEU280
UNSD_Code;288;GHA288
UNSD_Code;292;GIB292
UNSD_Code;296;KIR296
UNSD_Code;300;GRC300
UNSD_Code;304;GRL304
UNSD_Code;308;GRD308
UNSD_Code;312;GLP312
UNSD_Code;316;GUM316
UNSD_Code;320;GTM320
UNSD_Code;324;GIN324
UNSD_Code;328;GUY328
UNSD_Code;332;HTI332
UNSD_Code;340;HND340
UNSD_Code;344;HKG344
UNSD_Code;348;HUN348
UNSD_Code;352;ISL352
UNSD_Code;356;IND356
UNSD_Code;360;IDN360
UNSD_Code;364;IRN364
UNSD_Code;368;IRQ368
UNSD_Code;372;IRL372
UNSD_Code;376;ISR376
UNSD_Code;382;ITA380
UNSD_Code;384;CIV384
UNSD_Code;388;JAM388
UNSD_Code;392;JPN392
UNSD_Code;393;JPN392
UNSD_Code;398;KAZ398
UNSD_Code;400;JOR400
UNSD_Code;404;KEN404
UNSD_Code;408;PRK408
UNSD_Code;412;UNK000
UNSD_Code;410;KOR410
UNSD_Code;414;KWT414
UNSD_Code;417;KGZ417
UNSD_Code;418;LAO418
UNSD_Code;422;LBN422
UNSD_Code;426;LSO426
UNSD_Code;428;LVA428
UNSD_Code;430;LBR430
UNSD_Code;434;LBY434
UNSD_Code;438;LIE438
UNSD_Code;440;LTU440
UNSD_Code;442;LUX442
UNSD_Code;446;MAC446
UNSD_Code;450;MDG450
UNSD_Code;454;MWI454
UNSD_Code;457;MYS458
UNSD_Code;458;MYS458
UNSD_Code;459;MYS458
UNSD_Code;461;MYS458
UNSD_Code;462;MDV462
UNSD_Code;466;MLI466
UNSD_Code;470;MLT470
UNSD_Code;474;MTQ474
UNSD_Code;478;MRT478
UNSD_Code;480;MUS480
UNSD_Code;484;MEX484
UNSD_Code;496;MNG496
UNSD_Code;498;MDA498
UNSD_Code;499;MNE499
UNSD_Code;500;MSR500
UNSD_Code;504;MAR504
UNSD_Code;508;MOZ508
UNSD_Code;512;OMN512
UNSD_Code;516;NAM516
UNSD_Code;520;NRU520
UNSD_Code;524;NPL524
UNSD_Code;528;NLD528
UNSD_Code;530;ANT530
UNSD_Code;531;CUW531
UNSD_Code;533;ABW533
UNSD_Code;535;BES535
UNSD_Code;540;NCL540
UNSD_Code;548;VUT548
UNSD_Code;554;NZL554
UNSD_Code;558;NIC558
UNSD_Code;562;NER562
UNSD_Code;566;NGA566
UNSD_Code;570;NIU570
UNSD_Code;579;NOR578
UNSD_Code;580;MNP580
UNSD_Code;583;FSM583
UNSD_Code;584;MHL584
UNSD_Code;585;PLW585
UNSD_Code;586;PAK586
UNSD_Code;588;PAK586
UNSD_Code;590;PAN591
UNSD_Code;591;PAN591
UNSD_Code;592;PAN591
UNSD_Code;598;PNG598
UNSD_Code;600;PRY600
UNSD_Code;604;PER604
UNSD_Code;608;PHL608
UNSD_Code;616;POL616
UNSD_Code;620;PRT620
UNSD_Code;624;GNB624
UNSD_Code;626;TLS626
UNSD_Code;630;PRI630
UNSD_Code;634;QAT634
UNSD_Code;638;REU638
UNSD_Code;642;ROU642
UNSD_Code;643;RUS643
UNSD_Code;646;RWA646
UNSD_Code;647;JPN392
UNSD_Code;654;SHN654
UNSD_Code;658;
UNSD_Code;659;KNA659
UNSD_Code;660;AIA660
UNSD_Code;662;LCA662
UNSD_Code;666;SPM666
UNSD_Code;670;VCT670
UNSD_Code;678;STP678
UNSD_Code;682;SAU682
UNSD_Code;686;SEN686
UNSD_Code;688;SRB688
UNSD_Code;690;SYC690
UNSD_Code;694;SLE694
UNSD_Code;702;SGP702
UNSD_Code;703;SVK703
UNSD_Code;704;VNM704
UNSD_Code;705;SVN705
UNSD_Code;706;SOM706
UNSD_Code;710;ZAF710
UNSD_Code;716;ZWE716
UNSD_Code;717;ZWE716
UNSD_Code;720;YMD720
UNSD_Code;724;ESP724
UNSD_Code;728;SSD728
UNSD_Code;729;SDN729
UNSD_Code;732;ESH732
UNSD_Code;736;SDN736
UNSD_Code;740;SUR740
UNSD_Code;748;SWZ748
UNSD_Code;752;SWE752
UNSD_Code;757;CHE756
UNSD_Code;760;SYR760
UNSD_Code;762;TJK762
UNSD_Code;764;THA764
UNSD_Code;768;TGO768
UNSD_Code;776;TON776
UNSD_Code;780;TTO780
UNSD_Code;784;ARE784
UNSD_Code;788;TUN788
UNSD_Code;792;TUR792
UNSD_Code;795;TKM795
UNSD_Code;796;TCA796
UNSD_Code;798;TUV798
UNSD_Code;800;UGA800
UNSD_Code;804;UKR804
UNSD_Code;807;MKD807
UNSD_Code;810;SUN810
UNSD_Code;818;EGY818
UNSD_Code;826;GBR826
UNSD_Code;831;
UNSD_Code;832;
UNSD_Code;833;
UNSD_Code;834;TZA834
UNSD_Code;835;TZA834
UNSD_Code;836;TZA834
UNSD_Code;840;USA840
UNSD_Code;850;VIR850
UNSD_Code;854;BFA854
UNSD_Code;858;URY858
UNSD_Code;860;UZB860
UNSD_Code;862;VEN862
UNSD_Code;866;VNM704
UNSD_Code;868;VNM704
UNSD_Code;876;WLF876
UNSD_Code;882;WSM882
UNSD_Code;886;YEM886
UNSD_Code;887;YEM887
UNSD_Code;890;YUG890
UNSD_Code;891;SCG891
UNSD_Code;894;ZMB894
USGS_ext;Afghanistan;AFG004
USGS_ext;Albania;ALB008
USGS_ext;Algeria;DZA012
USGS_ext;Angola;AGO024
USGS_ext;Argentina;ARG032
USGS_ext;Armenia;ARM051
USGS_ext;Australia;AUS036
USGS_ext;Austria;AUT040
USGS_ext;Azerbaijan;AZE031
USGS_ext;Bahamas;BHS044
USGS_ext;Bangladesh;BGD050
USGS_ext;Belarus;BLR112
USGS_ext;Belgium;BEL056
USGS_ext;Belize;BLZ084
USGS_ext;Benin;BEN204
USGS_ext;Bhutan;BTN064
USGS_ext;Bolivia;BOL068
USGS_ext;Bonaire;BES535
USGS_ext;Bosnia and Herzegovina;BIH070
USGS_ext;Botswana;BWA072
USGS_ext;Brazil;BRA076
USGS_ext;Bulgaria;BGR100
USGS_ext;Burkina Faso;BFA854
USGS_ext;Burundi;BDI108
USGS_ext;Cambodia;KHM116
USGS_ext;Cameroon;CMR120
USGS_ext;Canada;CAN124
USGS_ext;Cape Verde;CPV132
USGS_ext;Central African Republic;CAF140
USGS_ext;Chad;TCD148
USGS_ext;Chile;CHL152
USGS_ext;China;CHN156
USGS_ext;Christmas Island;CXR162
USGS_ext;Colombia;COL170
USGS_ext;Costa Rica;CRI188
USGS_ext;Cote d'Ivoire;CIV384
USGS_ext;Croatia;HRV191
USGS_ext;Cuba;CUB192
USGS_ext;Cyprus;CYP196
USGS_ext;Czech Republic;CZE203
USGS_ext;Czechoslovakia;CSK200
USGS_ext;Denmark;DNK208
USGS_ext;Djibouti;DJI262
USGS_ext;Dominican Republic;DOM214
USGS_ext;DR Congo;COD180
USGS_ext;Ecuador;ECU218
USGS_ext;Egypt;EGY818
USGS_ext;El Salvador;SLV222
USGS_ext;Equatorial Guinea;GNQ226
USGS_ext;Eritrea;ERI232
USGS_ext;Estonia;EST233
USGS_ext;Ethiopia;ETH231
USGS_ext;Fiji Islands;FJI242
USGS_ext;Finland;FIN246
USGS_ext;France;FRA250
USGS_ext;French Guiana;GUF254
USGS_ext;Gabon;GAB266
USGS_ext;Gambia;GMB270
USGS_ext;Georgia;GEO268
USGS_ext;Germany;DEU276
USGS_ext;Ghana;GHA288
USGS_ext;Greece;GRC300
USGS_ext;Greenland;GRL304
USGS_ext;Guadeloupe;GLP312
USGS_ext;Guatemala;GTM320
USGS_ext;Guinea;GIN324
USGS_ext;Guyana;GUY328
USGS_ext;Haiti;HTI332
USGS_ext;Honduras;HND340
USGS_ext;Hong Kong;HKG344
USGS_ext;Hungary;HUN348
USGS_ext;Iceland;ISL352
USGS_ext;India;IND356
USGS_ext;Indonesia;IDN360
USGS_ext;Iran;IRN364
USGS_ext;Iraq;IRQ368
USGS_ext;Ireland;IRL372
USGS_ext;Israel;ISR376
USGS_ext;Italy;ITA380
USGS_ext;Jamaica;JAM388
USGS_ext;Japan;JPN392
USGS_ext;Jordan;JOR400
USGS_ext;Kazakhstan;KAZ398
USGS_ext;Kenya;KEN404
USGS_ext;Kiribati;KIR296
USGS_ext;Kosovo;UNK000
USGS_ext;Kuwait;KWT414
USGS_ext;Kyrgyzstan;KGZ417
USGS_ext;Laos;LAO418
USGS_ext;Latvia;LVA428
USGS_ext;Lebanon;LBN422
USGS_ext;Lesotho;LSO426
USGS_ext;Liberia;LBR430
USGS_ext;Libya;LBY434
USGS_ext;Lithuania;LTU440
USGS_ext;Luxembourg;LUX442
USGS_ext;Macedonia;MKD807
USGS_ext;Madagascar;MDG450
USGS_ext;Malawi;MWI454
USGS_ext;Malaysia;MYS458
USGS_ext;Mali;MLI466
USGS_ext;Malta;MLT470
USGS_ext;Martinique;MTQ474
USGS_ext;Mauritania;MRT478
USGS_ext;Mauritius;MUS480
USGS_ext;Mexico;MEX484
USGS_ext;Moldova;MDA498
USGS_ext;Mongolia;MNG496
USGS_ext;Montenegro;MNE499
USGS_ext;Morocco;MAR504
USGS_ext;Mozambique;MOZ508
USGS_ext;Myanmar;MMR104
USGS_ext;Namibia;NAM516
USGS_ext;Nauru;NRU520
USGS_ext;Nepal;NPL524
USGS_ext;Netherlands;NLD528
USGS_ext;Netherlands Antilles (former);ANT530
USGS_ext;New Caledonia;NCL540
USGS_ext;New Zealand;NZL554
USGS_ext;Nicaragua;NIC558
USGS_ext;Niger;NER562
USGS_ext;Nigeria;NGA566
USGS_ext;North Korea;PRK408
USGS_ext;Norway;NOR578
USGS_ext;Oman;OMN512
USGS_ext;Pakistan;PAK586
USGS_ext;Panama;PAN591
USGS_ext;Papua New Guinea;PNG598
USGS_ext;Paraguay;PRY600
USGS_ext;Peru;PER604
USGS_ext;Philippines;PHL608
USGS_ext;Poland;POL616
USGS_ext;Portugal;PRT620
USGS_ext;Puerto Rico;PRI630
USGS_ext;Qatar;QAT634
USGS_ext;Rep Congo;COG178
USGS_ext;Romania;ROU642
USGS_ext;Russian Federation;RUS643
USGS_ext;Rwanda;RWA646
USGS_ext;Saudi Arabia;SAU682
USGS_ext;Senegal;SEN686
USGS_ext;Serbia (and Montenegro);SCG891
USGS_ext;Serbia and Montenegro;SCG891
USGS_ext;Seychelles;SYC690
USGS_ext;Sierra Leone;SLE694
USGS_ext;Slovakia;SVK703
USGS_ext;Slovenia;SVN705
USGS_ext;Solomon Islands;SLB090
USGS_ext;Somalia;SOM706
USGS_ext;South Africa;ZAF710
USGS_ext;South Korea;KOR410
USGS_ext;South Sudan;SSD728
USGS_ext;Spain;ESP724
USGS_ext;Sri Lanka;LKA144
USGS_ext;Sudan;SDN729
USGS_ext;Suriname;SUR740
USGS_ext;Swaziland;SWZ748
USGS_ext;Sweden;SWE752
USGS_ext;Switzerland;CHE756
USGS_ext;Syria;SYR760
USGS_ext;Taiwan;TWN158
USGS_ext;Tajikistan;TJK762
USGS_ext;Tanzania;TZA834
USGS_ext;Thailand;THA764
USGS_ext;Togo;TGO768
USGS_ext;Trinidad and Tobago;TTO780
USGS_ext;Tunisia;TUN788
USGS_ext;Turkey;TUR792
USGS_ext;Turkmenistan;TKM795
USGS_ext;Turks and Caicos Islands;TCA796
USGS_ext;Uganda;UGA800
USGS_ext;Ukraine;UKR804
USGS_ext;United Arab Emirates;ARE784
USGS_ext;United Kingdom;GBR826
USGS_ext;United States of America;USA840
USGS_ext;Uruguay;URY858
USGS_ext;USSR;SUN810
USGS_ext;Uzbekistan;UZB860
USGS_ext;Vanuatu;VUT548
USGS_ext;Venezuela;VEN862
USGS_ext;Viet Nam;VNM704
USGS_ext;Western Sahara;ESH732
USGS_ext;Yemen;YEM887
USGS_ext;Yugoslavia SFR;YUG890
USGS_ext;Zambia;ZMB894
USGS_ext;Zimbabwe;ZWE716
ISO_Alpha3;ARE;ARE784
ISO_Alpha3;AFG;AFG004
ISO_Alpha3;ATG;ATG028
ISO_Alpha3;AIA;AIA660
ISO_Alpha3;ALB;ALB008
ISO_Alpha3;ARM;ARM051
ISO_Alpha3;ANT;ANT530
ISO_Alpha3;AGO;AGO024
ISO_Alpha3;ARG;ARG032
ISO_Alpha3;ASM;ASM016
ISO_Alpha3;AUT;AUT040
ISO_Alpha3;AUS;AUS036
ISO_Alpha3;ABW;ABW533
ISO_Alpha3;AZE;AZE031
ISO_Alpha3;BIH;BIH070
ISO_Alpha3;BRB;BRB052
ISO_Alpha3;BGD;BGD050
ISO_Alpha3;BEL;BEL056
ISO_Alpha3;BFA;BFA854
ISO_Alpha3;BGR;BGR100
ISO_Alpha3;BHR;BHR048
ISO_Alpha3;BDI;BDI108
ISO_Alpha3;BEN;BEN204
ISO_Alpha3;BMU;BMU060
ISO_Alpha3;BRN;BRN096
ISO_Alpha3;BOL;BOL068
ISO_Alpha3;BRA;BRA076
ISO_Alpha3;BHS;BHS044
ISO_Alpha3;BTN;BTN064
ISO_Alpha3;BWA;BWA072
ISO_Alpha3;BLR;BLR112
ISO_Alpha3;BLZ;BLZ084
ISO_Alpha3;CAN;CAN124
ISO_Alpha3;CCK;CCK166
ISO_Alpha3;COD;COD180
ISO_Alpha3;CAF;CAF140
ISO_Alpha3;COG;COG178
ISO_Alpha3;CHE;CHE756
ISO_Alpha3;CIV;CIV384
ISO_Alpha3;COK;COK184
ISO_Alpha3;CHL;CHL152
ISO_Alpha3;CMR;CMR120
ISO_Alpha3;CHN;CHN156
ISO_Alpha3;COL;COL170
ISO_Alpha3;CRI;CRI188
ISO_Alpha3;CSK;CSK200
ISO_Alpha3;CUB;CUB192
ISO_Alpha3;CPV;CPV132
ISO_Alpha3;CXR;CXR162
ISO_Alpha3;CYP;CYP196
ISO_Alpha3;CZE;CZE203
ISO_Alpha3;DEU;DEU276
ISO_Alpha3;DDR;DDR278
ISO_Alpha3;DEU;DEU280
ISO_Alpha3;DJI;DJI262
ISO_Alpha3;DNK;DNK208
ISO_Alpha3;DMA;DMA212
ISO_Alpha3;DOM;DOM214
ISO_Alpha3;DZA;DZA012
ISO_Alpha3;ECU;ECU218
ISO_Alpha3;EST;EST233
ISO_Alpha3;EGY;EGY818
ISO_Alpha3;ERI;ERI232
ISO_Alpha3;ESP;ESP724
ISO_Alpha3;ETH;ETH231
ISO_Alpha3;ETH;ETH230
ISO_Alpha3;FIN;FIN246
ISO_Alpha3;FJI;FJI242
ISO_Alpha3;FLK;FLK238
ISO_Alpha3;FSM;FSM583
ISO_Alpha3;FRO;FRO234
ISO_Alpha3;FRA;FRA250
ISO_Alpha3;GAB;GAB266
ISO_Alpha3;GBR;GBR826
ISO_Alpha3;GRD;GRD308
ISO_Alpha3;GEO;GEO268
ISO_Alpha3;GUF;GUF254
ISO_Alpha3;GHA;GHA288
ISO_Alpha3;GIB;GIB292
ISO_Alpha3;GRL;GRL304
ISO_Alpha3;GMB;GMB270
ISO_Alpha3;GIN;GIN324
ISO_Alpha3;GLP;GLP312
ISO_Alpha3;GNQ;GNQ226
ISO_Alpha3;GRC;GRC300
ISO_Alpha3;GTM;GTM320
ISO_Alpha3;GUM;GUM316
ISO_Alpha3;GNB;GNB624
ISO_Alpha3;GUY;GUY328
ISO_Alpha3;HND;HND340
ISO_Alpha3;HRV;HRV191
ISO_Alpha3;HTI;HTI332
ISO_Alpha3;HUN;HUN348
ISO_Alpha3;IDN;IDN360
ISO_Alpha3;IRL;IRL372
ISO_Alpha3;ISR;ISR376
ISO_Alpha3;IND;IND356
ISO_Alpha3;IOT;IOT086
ISO_Alpha3;IRQ;IRQ368
ISO_Alpha3;IRN;IRN364
ISO_Alpha3;ISL;ISL352
ISO_Alpha3;ITA;ITA380
ISO_Alpha3;JAM;JAM388
ISO_Alpha3;JOR;JOR400
ISO_Alpha3;JPN;JPN392
ISO_Alpha3;KEN;KEN404
ISO_Alpha3;KGZ;KGZ417
ISO_Alpha3;KHM;KHM116
ISO_Alpha3;KIR;KIR296
ISO_Alpha3;COM;COM174
ISO_Alpha3;KNA;KNA659
ISO_Alpha3;PRK;PRK408
ISO_Alpha3;KOR;KOR410
ISO_Alpha3;KWT;KWT414
ISO_Alpha3;CYM;CYM136
ISO_Alpha3;KAZ;KAZ398
ISO_Alpha3;LAO;LAO418
ISO_Alpha3;LBN;LBN422
ISO_Alpha3;LCA;LCA662
ISO_Alpha3;LIE;LIE438
ISO_Alpha3;LKA;LKA144
ISO_Alpha3;LBR;LBR430
ISO_Alpha3;LSO;LSO426
ISO_Alpha3;LTU;LTU440
ISO_Alpha3;LVA;LVA428
ISO_Alpha3;LUX;LUX442
ISO_Alpha3;LBY;LBY434
ISO_Alpha3;MAR;MAR504
ISO_Alpha3;MDA;MDA498
ISO_Alpha3;MDG;MDG450
ISO_Alpha3;MHL;MHL584
ISO_Alpha3;MKD;MKD807
ISO_Alpha3;MLI;MLI466
ISO_Alpha3;MMR;MMR104
ISO_Alpha3;MNG;MNG496
ISO_Alpha3;MNP;MNP580
ISO_Alpha3;MTQ;MTQ474
ISO_Alpha3;MRT;MRT478
ISO_Alpha3;MSR;MSR500
ISO_Alpha3;MLT;MLT470
ISO_Alpha3;MUS;MUS480
ISO_Alpha3;MDV;MDV462
ISO_Alpha3;MWI;MWI454
ISO_Alpha3;MEX;MEX484
ISO_Alpha3;MYS;MYS458
ISO_Alpha3;MOZ;MOZ508
ISO_Alpha3;NAM;NAM516
ISO_Alpha3;NCL;NCL540
ISO_Alpha3;NER;NER562
ISO_Alpha3;NFK;NFK574
ISO_Alpha3;NGA;NGA566
ISO_Alpha3;NIC;NIC558
ISO_Alpha3;NLD;NLD528
ISO_Alpha3;NOR;NOR578
ISO_Alpha3;NPL;NPL524
ISO_Alpha3;NRU;NRU520
ISO_Alpha3;NIU;NIU570
ISO_Alpha3;NZL;NZL554
ISO_Alpha3;OMN;OMN512
ISO_Alpha3;PAN;PAN591
ISO_Alpha3;PER;PER604
ISO_Alpha3;PYF;PYF258
ISO_Alpha3;PNG;PNG598
ISO_Alpha3;PHL;PHL608
ISO_Alpha3;PAK;PAK586
ISO_Alpha3;POL;POL616
ISO_Alpha3;SPM;SPM666
ISO_Alpha3;PCN;PCN612
ISO_Alpha3;PRI;PRI630
ISO_Alpha3;PSE;PSE275
ISO_Alpha3;PRT;PRT620
ISO_Alpha3;PLW;PLW585
ISO_Alpha3;PRY;PRY600
ISO_Alpha3;QAT;QAT634
ISO_Alpha3;REU;REU638
ISO_Alpha3;ROU;ROU642
ISO_Alpha3;SRB;SRB688
ISO_Alpha3;RUS;RUS643
ISO_Alpha3;RWA;RWA646
ISO_Alpha3;SAU;SAU682
ISO_Alpha3;SLB;SLB090
ISO_Alpha3;SYC;SYC690
ISO_Alpha3;SDN;SDN729
ISO_Alpha3;SWE;SWE752
ISO_Alpha3;SGP;SGP702
ISO_Alpha3;SHN;SHN654
ISO_Alpha3;SVN;SVN705
ISO_Alpha3;SVK;SVK703
ISO_Alpha3;SLE;SLE694
ISO_Alpha3;SMR;SMR674
ISO_Alpha3;SEN;SEN686
ISO_Alpha3;SOM;SOM706
ISO_Alpha3;SUR;SUR740
ISO_Alpha3;SSD;SSD728
ISO_Alpha3;STP;STP678
ISO_Alpha3;SUN;SUN810
ISO_Alpha3;SLV;SLV222
ISO_Alpha3;SYR;SYR760
ISO_Alpha3;SWZ;SWZ748
ISO_Alpha3;TCA;TCA796
ISO_Alpha3;TCD;TCD148
ISO_Alpha3;TGO;TGO768
ISO_Alpha3;THA;THA764
ISO_Alpha3;TJK;TJK762
ISO_Alpha3;TKL;TKL772
ISO_Alpha3;TLS;TLS626
ISO_Alpha3;TKM;TKM795
ISO_Alpha3;TUN;TUN788
ISO_Alpha3;TON;TON776
ISO_Alpha3;TUR;TUR792
ISO_Alpha3;TTO;TTO780
ISO_Alpha3;TUV;TUV798
ISO_Alpha3;TWN;TWN158
ISO_Alpha3;TZA;TZA834
ISO_Alpha3;UKR;UKR804
ISO_Alpha3;UGA;UGA800
ISO_Alpha3;USA;USA840
ISO_Alpha3;URY;URY858
ISO_Alpha3;UZB;UZB860
ISO_Alpha3;VCT;VCT670
ISO_Alpha3;VEN;VEN862
ISO_Alpha3;VGB;VGB092
ISO_Alpha3;VIR;VIR850
ISO_Alpha3;VNM;VNM704
ISO_Alpha3;VUT;VUT548
ISO_Alpha3;WLF;WLF876
ISO_Alpha3;WSM;WSM882
ISO_Alpha3;YEM;YEM887
ISO_Alpha3;YEM;YEM886
ISO_Alpha3;YMD;YMD720
ISO_Alpha3;MYT;MYT175
ISO_Alpha3;YUG;YUG890
ISO_Alpha3;ZAF;ZAF710
ISO_Alpha3;ZMB;ZMB894
ISO_Alpha3;ZWE;ZWE716
ISO_Alpha3;CUW;CUW531
ISO_Alpha3;HKG;HKG344
ISO_Alpha3;MNE;MNE499
ISO_Alpha3;SCG;SCG891
ISO_Alpha3;UNK;UNK000
ISO_Alpha3;MAC;MAC446
ISO_Alpha3;MCO;MCO492
ISO_Alpha3;ESH;ESH732
ISO_Alpha3;BES;BES535
ISO_Alpha3;AND;AND020
IRP_MFA;United Arab Emirates;ARE784
