id,facility_id,facility_type,year,input,input_value_tonnes,output,output_value_tonnes,grade_ppm,recovery_rate,amount_sold_tonnes,metal_payable_tonnes,incl_purchased,reporting_period,source_id,comment
3429,COM01285.00,Smelter,2004,,,Aluminium,350300,,,,,,,det_1329,
3430,COM01285.00,Smelter,2005,,,Aluminium,351400,,,,,,,det_1329,
3431,COM01285.00,Smelter,2006,,,Aluminium,337300,,,,,,,det_1329,
3432,COM01285.00,Smelter,2007,,,Aluminium,351000,,,,,,,det_1325,
3433,COM01285.00,Smelter,2008,,,Aluminium,316000,,,,,,,det_1325,
3434,COM01285.00,Smelter,2009,,,Aluminium,271000,,,,,,,det_1325,
3435,COM01285.00,Smelter,2010,,,Aluminium,344000,,,,,,,det_1326,
3436,COM01285.00,Smelter,2011,,,Aluminium,357000,,,,,,,det_1077,
3437,COM01285.00,Smelter,2012,,,Aluminium,325000,,,,,,,det_1077,
3438,COM01285.00,Smelter,2013,,,Aluminium,324000,,,,,,,det_1075,
3439,COM01285.00,Smelter,2014,,,Aluminium,327000,,,,,,,det_1075,
3440,COM01285.00,Smelter,2015,,,Aluminium,333000,,,,,,,det_1075,
3441,COM01285.00,Smelter,2016,,,Aluminium,339000,,,,,,,det_1074,
3442,COM01285.00,Smelter,2017,,,Aluminium,337000,,,,,,,det_1074,
3443,COM01285.00,Smelter,2018,,,Aluminium,341000,,,,,,,det_1074,
3444,COM01287.00,Smelter,2008,,,Aluminium,523000,,,,,,,det_1325,
3445,COM01287.00,Smelter,2009,,,Aluminium,528000,,,,,,,det_1325,
3446,COM01287.00,Smelter,2010,,,Aluminium,528000,,,,,,,det_1326,
3447,COM01287.00,Smelter,2011,,,Aluminium,539000,,,,,,,det_1077,the total production
3448,COM01287.00,Smelter,2012,,,Aluminium,546000,,,,,,,det_1077,the total production
3449,COM01287.00,Smelter,2013,,,Aluminium,545000,,,,,,,det_1075,the total production
3450,COM01287.00,Smelter,2014,,,Aluminium,561000,,,,,,,det_1075,the total production
3451,COM01287.00,Smelter,2015,,,Aluminium,579000,,,,,,,det_1075,the total production
3452,COM01287.00,Smelter,2016,,,Aluminium,589000,,,,,,,det_1074,the total production
3453,COM01287.00,Smelter,2017,,,Aluminium,590000,,,,,,,det_1074,the total production
3454,COM01287.00,Smelter,2018,,,Aluminium,592000,,,,,,,det_1074,the total production
3455,COM01293.00,Refinery,2010,,,Refined Lead,71500,,,70200,,,,det_1088,
3456,COM01293.00,Refinery,2010,,,Refined Silver,564.155510287,,,555.6506533480001,,,,det_1088,
3457,COM01293.00,Refinery,2010,,,Refined Zinc,278300,,,274200,,,,det_1088,
3458,COM01293.00,Refinery,2011,,,Refined Lead,85600,,,84200,,,,det_1088,
3459,COM01293.00,Refinery,2011,,,Refined Silver,618.0196042340001,,,615.1846519210001,,,,det_1088,
3460,COM01293.00,Refinery,2011,,,Refined Zinc,291200,,,289100,,,,det_1088,
3461,COM01293.00,Refinery,2012,,,Refined Lead,87900,,,88300,,,,det_1088,
3462,COM01293.00,Refinery,2012,,,Refined Silver,649.204079677,,,649.204079677,,,,det_1088,
3463,COM01293.00,Refinery,2012,,,Refined Zinc,284200,,,287400,,,,det_1088,
3464,COM01293.00,Refinery,2013,,,Refined Gold,1.6839616662,,,1.757670426,,,,det_1088,
3465,COM01293.00,Refinery,2013,,,Refined Lead,86400,,,85200,,,,det_1088,
3466,COM01293.00,Refinery,2013,,,Refined Silver,646.3691273640001,,,637.8642704250001,,,,det_1088,
3467,COM01293.00,Refinery,2013,,,Refined Zinc,290100,,,294100,,,,det_1088,
3468,COM01293.00,Refinery,2013,Zinc concentrate,532000,,,,,,,,,det_1088,
3469,COM01293.00,Refinery,2013,Lead concentrate,148000,,,,,,,,,det_1088,
3470,COM01293.00,Refinery,2014,,,Refined Gold,1.4373208161000002,,,1.4089712931000002,,,,det_1088,
3471,COM01293.00,Refinery,2014,,,Refined Lead,82100,,,77900,,,,det_1088,
3472,COM01293.00,Refinery,2014,,,Refined Silver,595.3399857300001,,,584.0001764780001,,,,det_1088,
3473,COM01293.00,Refinery,2014,,,Refined Zinc,277400,,,276900,,,,det_1088,
3474,COM01293.00,Refinery,2014,Zinc concentrate,515000,,,,,,,,,det_1088,
3475,COM01293.00,Refinery,2014,Lead concentrate,133000,,,,,,,,,det_1088,
3476,COM01293.00,Refinery,2015,,,Refined Gold,1.5875732880000002,,,1.5904082403000002,,,,det_1088,
3477,COM01293.00,Refinery,2015,,,Refined Lead,83500,,,82500,,,,det_1088,
3478,COM01293.00,Refinery,2015,,,Refined Silver,666.213793555,,,666.213793555,,,,det_1088,
3479,COM01293.00,Refinery,2015,,,Refined Zinc,307000,,,308000,,,,det_1088,
3480,COM01293.00,Refinery,2015,Zinc concentrate,553000,,,,,,,,,det_1088,
3481,COM01293.00,Refinery,2015,Lead concentrate,144000,,,,,,,,,det_1088,
3482,COM01293.00,Refinery,2016,,,Refined Gold,1.3522722471000002,,,1.4146411977,,,,det_1088,
3483,COM01293.00,Refinery,2016,,,Refined Lead,99200,,,96800,,,,det_1088,
3484,COM01293.00,Refinery,2016,,,Refined Silver,686.058459746,,,677.553602807,,,,det_1088,
3485,COM01293.00,Refinery,2016,,,Refined Zinc,311600,,,311600,,,,det_1088,
3486,COM01293.00,Refinery,2016,Zinc concentrate,556000,,,,,,,,,det_1088,
3487,COM01293.00,Refinery,2016,Lead concentrate,169000,,,,,,,,,det_1088,
3488,COM01293.00,Refinery,2017,,,Refined Gold,1.3239227241000002,,,1.3182528195,,,,det_1088,
3489,COM01293.00,Refinery,2017,,,Refined Lead,87100,,,85800,,,,det_1088,
3490,COM01293.00,Refinery,2017,,,Refined Silver,606.679794982,,,609.514747295,,,,det_1088,
3491,COM01293.00,Refinery,2017,,,Refined Zinc,310100,,,309400,,,,det_1088,
3492,COM01293.00,Refinery,2017,Zinc concentrate,575000,,,,,,,,,det_1088,
3493,COM01293.00,Refinery,2017,Lead concentrate,151000,,,,,,,,,det_1088,
3494,COM01293.00,Refinery,2018,,,Refined Gold,0.9780585435000001,,,0.9950682573000001,,,,det_1088,
3495,COM01293.00,Refinery,2018,,,Refined Lead,61000,,,57600,,,,det_1088,
3496,COM01293.00,Refinery,2018,,,Refined Silver,328.854468308,,,326.019515995,,,,det_1088,
3497,COM01293.00,Refinery,2018,,,Refined Zinc,302900,,,303600,,,,det_1088,
3498,COM01293.00,Refinery,2018,Zinc concentrate,580000,,,,,,,,,det_1088,
3499,COM01293.00,Refinery,2018,Lead concentrate,120000,,,,,,,,,det_1088,
3500,COM01305.00,Refinery,2006,Copper anode,,Copper cathode,98796,,,,,,April-March,det_1856,
3501,COM01305.00,Refinery,2006,Copper cathode,,Copper rods,30180,,,,,,April-March,det_1856,
3502,COM01305.00,Refinery,2006,Sulphuric acid,,Phosphoric acid,171892,,,,,,April-March,det_1856,
3503,COM01305.00,Smelter,2006,Copper concentrate,,Copper anode,273049,,,,,,April-March,det_1856,
3504,COM01305.00,Smelter,2006,,,Sulphuric acid,844122,,,,,,April-March,det_1856,
3505,COM01305.00,Refinery,2007,Copper anode,,Copper cathode,150565,,,,,,April-March,det_1856,
3506,COM01305.00,Refinery,2007,Copper cathode,,Copper rods,53660,,,,,,April-March,det_1856,
3507,COM01305.00,Refinery,2007,Sulphuric acid,,Phosphoric acid,172125,,,,,,April-March,det_1856,
3508,COM01305.00,Smelter,2007,Copper concentrate,,Copper anode,313117,,,,,,April-March,det_1856,
3509,COM01305.00,Smelter,2007,,,Sulphuric acid,946539,,,,,,April-March,det_1856,
3510,COM01305.00,Refinery,2008,Copper anode,,Copper cathode,162940,,,,,,April-March,det_1825,
3511,COM01305.00,Refinery,2008,Copper cathode,,Copper rods,81698,,,,,,April-March,det_1825,
3512,COM01305.00,Refinery,2008,Sulphuric acid,,Phosphoric acid,152401,,,,,,April-March,det_1825,
3513,COM01305.00,Smelter,2008,Copper concentrate,,Copper anode,335652,,,,,,April-March,det_1825,
3514,COM01305.00,Smelter,2008,,,Sulphuric acid,1027771,,,,,,April-March,det_1825,
3515,COM01305.00,Refinery,2009,Copper anode,,Copper cathode,139706,,,,,,April-March,det_1825,
3516,COM01305.00,Refinery,2009,Copper cathode,,Copper rods,76292,,,,,,April-March,det_1825,
3517,COM01305.00,Refinery,2009,Sulphuric acid,,Phosphoric acid,163607,,,,,,April-March,det_1825,
3518,COM01305.00,Smelter,2009,Copper concentrate,,Copper anode,313284,,,,,,April-March,det_1825,
3519,COM01305.00,Smelter,2009,,,Sulphuric acid,987511,,,,,,April-March,det_1825,
3520,COM01305.00,Refinery,2010,Copper anode,,Copper cathode,154177,,,,,,April-March,det_1825,
3521,COM01305.00,Refinery,2010,Copper cathode,,Copper rods,55893,,,,,,April-March,det_1825,
3522,COM01305.00,Refinery,2010,Sulphuric acid,,Phosphoric acid,205844,,,,,,April-March,det_1825,
3523,COM01305.00,Smelter,2010,Copper concentrate,,Copper anode,333924,,,,,,April-March,det_1825,
3524,COM01305.00,Smelter,2010,,,Sulphuric acid,1036353,,,,,,April-March,det_1825,
3525,COM01305.00,Refinery,2011,Copper anode,,Copper cathode,141281,,,,,,April-March,det_1806,
3526,COM01305.00,Refinery,2011,Copper cathode,,Copper rods,54006,,,,,,April-March,det_1806,
3527,COM01305.00,Refinery,2011,Sulphuric acid,,Phosphoric acid,154232,,,,,,April-March,det_1806,
3528,COM01305.00,Smelter,2011,Copper concentrate,,Copper anode,304964,,,,,,April-March,det_1806,
3529,COM01305.00,Smelter,2011,,,Sulphuric acid,968760,,,,,,April-March,det_1806,
3530,COM01305.00,Refinery,2012,Copper anode,,Copper cathode,169448,,,,,,April-March,det_1806,
3531,COM01305.00,Refinery,2012,Copper cathode,,Copper rods,44961,,,,,,April-March,det_1806,
3532,COM01305.00,Refinery,2012,Sulphuric acid,,Phosphoric acid,153243,,,,,,April-March,det_1806,
3533,COM01305.00,Smelter,2012,Copper concentrate,,Copper anode,327703,,,,,,April-March,det_1806,
3534,COM01305.00,Smelter,2012,,,Sulphuric acid,1026471,,,,,,April-March,det_1806,
3535,COM01305.00,Refinery,2013,Copper anode,,Copper cathode,191858,,,,,,April-March,det_1806,
3536,COM01305.00,Refinery,2013,Copper cathode,,Copper rods,52404,,,,,,April-March,det_1806,
3537,COM01305.00,Refinery,2013,Sulphuric acid,,Phosphoric acid,119793,,,,,,April-March,det_1806,
3538,COM01305.00,Smelter,2013,Copper concentrate,,Copper anode,349845,,,,,,April-March,det_1806,
3539,COM01305.00,Smelter,2013,,,Sulphuric acid,1060519,,,,,,April-March,det_1806,
3540,COM01305.00,Refinery,2014,Copper anode,,Copper cathode,151592,,,,,,April-March,det_1807,
3541,COM01305.00,Refinery,2014,Copper cathode,,Copper rods,22105,,,,,,April-March,det_1807,
3542,COM01305.00,Refinery,2014,Sulphuric acid,,Phosphoric acid,116340,,,,,,April-March,det_1807,
3543,COM01305.00,Smelter,2014,Copper concentrate,,Copper anode,301120,,,,,,April-March,det_1807,
3544,COM01305.00,Smelter,2014,,,Sulphuric acid,835798,,,,,,April-March,det_1807,
3545,COM01305.00,Refinery,2015,Copper anode,,Copper cathode,194019,,,,,,April-March,det_1807,
3546,COM01305.00,Refinery,2015,Copper cathode,,Copper rods,53400,,,,,,April-March,det_1807,
3547,COM01305.00,Refinery,2015,Sulphuric acid,,Phosphoric acid,189353,,,,,,April-March,det_1807,
3548,COM01305.00,Smelter,2015,Copper concentrate,,Copper anode,361839,,,,,,April-March,det_1807,
3549,COM01305.00,Smelter,2015,,,Sulphuric acid,1006692,,,,,,April-March,det_1807,
3550,COM01305.00,Refinery,2016,Copper anode,,Copper cathode,201864,,,,,,April-March,det_1807,
3551,COM01305.00,Refinery,2016,Copper cathode,,Copper rods,68685,,,,,,April-March,det_1807,
3552,COM01305.00,Refinery,2016,Sulphuric acid,,Phosphoric acid,198779,,,,,,April-March,det_1807,
3553,COM01305.00,Smelter,2016,Copper concentrate,,Copper anode,387016,,,,,,April-March,det_1807,
3554,COM01305.00,Smelter,2016,,,Sulphuric acid,1070786,,,,,,April-March,det_1807,
3555,COM01305.00,Refinery,2017,Copper anode,,Copper cathode,216119,,,,,,April-March,det_1805,
3556,COM01305.00,Refinery,2017,Copper cathode,,Copper rods,71178,,,,,,April-March,det_1805,
3557,COM01305.00,Refinery,2017,Sulphuric acid,,Phosphoric acid,200119,,,,,,April-March,det_1805,
3558,COM01305.00,Smelter,2017,Copper concentrate,,Copper anode,400620,,,,,,April-March,det_1805,
3559,COM01305.00,Smelter,2017,,,Sulphuric acid,1043802,,,,,,April-March,det_1805,
3560,COM01305.00,Refinery,2018,Copper anode,,Copper cathode,216749,,,,,,April-March,det_1805,
3561,COM01305.00,Refinery,2018,Copper cathode,,Copper rods,67207,,,,,,April-March,det_1805,
3562,COM01305.00,Refinery,2018,Sulphuric acid,,Phosphoric acid,191746,,,,,,April-March,det_1805,
3563,COM01305.00,Smelter,2018,Copper concentrate,,Copper anode,392543,,,,,,April-March,det_1805,
3564,COM01305.00,Smelter,2018,,,Sulphuric acid,1033249,,,,,,April-March,det_1805,
3565,COM01305.00,Refinery,2019,Copper anode,,Copper cathode,2873,,,,,,April-March,det_1805,
3566,COM01305.00,Refinery,2019,Copper cathode,,Copper rods,2282,,,,,,April-March,det_1805,
3567,COM01305.00,Refinery,2019,Sulphuric acid,,Phosphoric acid,182,,,,,,April-March,det_1805,
3568,COM01305.00,Smelter,2019,Copper concentrate,,Copper anode,4,,,,,,April-March,det_1805,
3569,COM01305.00,Smelter,2019,,,Sulphuric acid,0,,,,,,April-March,det_1805,
3570,COM01312.00,Smelter,2001,,,Raw steel,4051000,,,,,,,det_1729,
3571,COM01312.00,Smelter,2002,,,Raw steel,4394000,,,,,,,det_1729,
3572,COM01312.00,Smelter,2003,,,Raw steel,4691000,,,,,,,det_1729,
3573,COM01312.00,Smelter,2004,,,Raw steel,4532000,,,,,,,det_1729,
3574,COM01312.00,Smelter,2005,,,Raw steel,4547000,,,,,,,det_1743,
3575,COM01312.00,Smelter,2006,,,Raw steel,5205000,,,,,,,det_1743,
3576,COM01312.00,Smelter,2007,,,Raw steel,5147000,,,,,,,det_1743,
3577,COM01312.00,Smelter,2008,,,Raw steel,4562000,,,,,,,det_1743,
3578,COM01312.00,Smelter,2009,,,Raw steel,3897000,,,,,,,det_1743,
3579,COM01312.00,Smelter,2010,,,Raw steel,4706000,,,,,,,det_1742,
3580,COM01312.00,Smelter,2011,,,Raw steel,4201000,,,,,,,det_1742,
3581,COM01312.00,Smelter,2012,,,Raw steel,4434000,,,,,,,det_1742,
3582,COM01312.00,Smelter,2013,,,Raw steel,4598000,,,,,,,det_1742,
3583,COM01312.00,Smelter,2014,,,Raw steel,4788000,,,,,,,det_1742,
3584,COM01312.00,Smelter,2015,,,Raw steel,4669000,,,,,,,det_1725,
3585,COM01312.00,Smelter,2016,,,Raw steel,4967000,,,,,,,det_1725,
3586,COM01312.00,Smelter,2017,,,Raw steel,5091000,,,,,,,det_1725,
3587,COM01312.00,Smelter,2018,,,Raw steel,5023000,,,,,,,det_1725,
3588,COM01312.00,Smelter,2019,,,Raw steel,3903000,,,,,,,det_1725,
3589,COM01321.00,Smelter,2010,"Pig Iron, Scrap",,Crude steel,2819000,,,2328000,,,,det_1716,
3590,COM01321.00,Smelter,2010,"Sinter feed, Iron ore Pellets, Coking coal",,Pig Iron,2618000,,,929000,,,,det_1716,
3591,COM01321.00,Smelter,2011,"Pig Iron, Scrap",,Crude steel,2548000,,,2129000,,,,det_1716,
3592,COM01321.00,Smelter,2011,"Sinter feed, Iron ore Pellets, Coking coal",,Pig Iron,2458000,,,1126000,,,,det_1716,
3593,COM01321.00,Smelter,2012,"Pig Iron, Scrap",,Crude steel,2337000,,,1962000,,,,det_1715,
3594,COM01321.00,Smelter,2012,"Sinter feed, Iron ore Pellets, Coking coal",,Pig Iron,2084000,,,811000,,,,det_1715,
3595,COM01321.00,Smelter,2013,"Pig Iron, Scrap",,Crude steel,1471000,,,1242000,,,,det_1715,
3596,COM01321.00,Smelter,2013,"Sinter feed, Iron ore Pellets, Coking coal",,Pig Iron,2186000,,,1414000,,,,det_1715,
3597,COM01321.00,Smelter,2014,"Pig Iron, Scrap",,Crude steel,1140000,,,962000,,,,det_1714,
3598,COM01321.00,Smelter,2014,"Sinter feed, Iron ore Pellets, Coking coal",,Pig Iron,2291000,,,1767000,,,,det_1714,
3599,COM01321.00,Smelter,2015,"Pig Iron, Scrap",,Crude steel,1048000,,,879000,,,,det_1714,
3600,COM01321.00,Smelter,2015,"Sinter feed, Iron ore Pellets, Coking coal",,Pig Iron,2465000,,,1837000,,,,det_1714,
3601,COM01321.00,Smelter,2016,"Pig Iron, Scrap",,Crude steel,1108000,,,928000,,,,det_1713,
3602,COM01321.00,Smelter,2016,"Sinter feed, Iron ore Pellets, Coking coal",,Pig Iron,2963000,,,2360000,,,,det_1713,
3603,COM01321.00,Smelter,2017,"Pig Iron, Scrap",,Crude steel,1278000,,,1107000,,,,det_1713,
3604,COM01321.00,Smelter,2017,"Sinter feed, Iron ore Pellets, Coking coal",,Pig Iron,2686000,,,2077000,,,,det_1713,
3605,COM01321.00,Smelter,2018,"Pig Iron, Scrap",,Crude steel,1618000,,,1374000,,,,det_1712,
3606,COM01321.00,Smelter,2018,"Sinter feed, Iron ore Pellets, Coking coal",,Pig Iron,3025000,,,2176000,,,,det_1712,
3607,COM01321.00,Smelter,2019,"Pig Iron, Scrap",,Crude steel,1408000,,,1272000,,,,det_1712,
3608,COM01321.00,Smelter,2019,"Sinter feed, Iron ore Pellets, Coking coal",,Pig Iron,2749000,,,1735000,,,,det_1712,
3609,COM01322.00,Refinery,2008,Bauxite,,Alumina,730000,,,,,,,det_1789,
3610,COM01322.00,Smelter,2008,Alumina,,Primary aluminium,134000,,,,,,,det_1789,
3611,COM01322.00,Refinery,2009,Bauxite,,Alumina,717000,,,,,,,det_1789,
3612,COM01322.00,Smelter,2009,Alumina,,Primary aluminium,82000,,,,,,,det_1789,
3613,COM01322.00,Refinery,2010,Bauxite,,Alumina,730000,,,,,,,det_1852,
3614,COM01322.00,Smelter,2010,Alumina,,Primary aluminium,72000,,,,,,,det_1852,
3615,COM01322.00,Refinery,2011,Bauxite,,Alumina,741000,,,,,,,det_1852,
3616,COM01322.00,Smelter,2011,Alumina,,Primary aluminium,71000,,,,,,,det_1852,
3617,COM01322.00,Refinery,2012,Bauxite,,Alumina,768000,,,,,,,det_1801,
3618,COM01322.00,Smelter,2012,Alumina,,Primary aluminium,71000,,,,,,,det_1801,
3619,COM01322.00,Refinery,2013,Bauxite,,Alumina,775000,,,,,,,det_1801,
3620,COM01322.00,Smelter,2013,Alumina,,Primary aluminium,32000,,,,,,,det_1801,
3621,COM01322.00,Refinery,2014,Bauxite,,Alumina,770000,,,,,,,det_1851,
3622,COM01322.00,Refinery,2015,Bauxite,,Alumina,772000,,,,,,,det_1851,
3623,COM01322.00,Refinery,2016,Bauxite,,Alumina,804000,,,,,,,det_1782,
3624,COM01322.00,Refinery,2017,Bauxite,,Alumina,894000,,,,,,,det_1782,
3625,COM01322.00,Refinery,2018,Bauxite,,Alumina,910000,,,,,,,det_1781,
3626,COM01322.00,Refinery,2019,Bauxite,,Alumina,915000,,,,,,,det_1781,
3627,COM01326.00,Refinery,2011,Iron ore,,Iron ore pellets,2097000,,,,,,,det_1440,
3628,COM01326.00,Refinery,2012,Iron ore,,Iron ore pellets,6616000,,,,,,,det_1439,
3629,COM01326.00,Refinery,2013,Iron ore,,Iron ore pellets,8280000,,,,,,,det_1439,
3630,COM01326.00,Refinery,2014,Iron ore,,Iron ore pellets,8608000,,,,,,,det_1438,
3631,COM01326.00,Refinery,2015,Iron ore,,Iron ore pellets,8163000,,,,,,,det_1438,
3632,COM01326.00,Refinery,2016,Iron ore,,Iron ore pellets,8552000,,,,,,,det_1437,
3633,COM01326.00,Refinery,2017,Iron ore,,Iron ore pellets,9203000,,,,,,,det_1437,
3634,COM01326.00,Refinery,2018,Iron ore,,Iron ore pellets,9537000,,,,,,,det_1397,
3635,COM01326.00,Refinery,2019,Iron ore,,Iron ore pellets,9245000,,,,,,,det_1397,
3636,COM01327.01,Refinery,2002,Iron ore,,Iron ore pellets,4845000,,,,,,,det_1444,
3637,COM01327.01,Refinery,2003,Iron ore,,Iron ore pellets,4948000,,,,,,,det_1444,
3638,COM01327.01,Refinery,2004,Iron ore,,Iron ore pellets,5555000,,,,,,,det_1443,
3639,COM01327.01,Refinery,2005,Iron ore,,Iron ore pellets,5911000,,,,,,,det_1443,
3640,COM01327.01,Refinery,2006,Iron ore,,Iron ore pellets,6045000,,,,,,,det_1546,
3641,COM01327.01,Refinery,2007,Iron ore,,Iron ore pellets,6369000,,,,,,,det_1546,
3642,COM01327.01,Refinery,2008,Iron ore,,Iron ore pellets,6096000,,,,,,,det_1441,
3643,COM01327.01,Refinery,2009,Iron ore,,Iron ore pellets,3942000,,,,,,,det_1441,
3644,COM01327.01,Refinery,2010,Iron ore,,Iron ore pellets,5435000,,,,,,,det_1439,
3645,COM01327.01,Refinery,2011,Iron ore,,Iron ore pellets,5730000,,,,,,,det_1439,
3646,COM01327.01,Refinery,2012,Iron ore,,Iron ore pellets,4650000,,,,,,,det_1439,
3647,COM01327.01,Refinery,2018,Iron ore,,Iron ore pellets,3750000,,,,,,,det_1397,
3648,COM01327.01,Refinery,2019,Iron ore,,Iron ore pellets,2727000,,,,,,,det_1397,
3649,COM01327.02,Refinery,2006,Iron ore,,Iron ore pellets,4013752.455795678,,,,,,,det_1546,
3650,COM01327.02,Refinery,2007,Iron ore,,Iron ore pellets,4015717.0923379175,,,,,,,det_1546,
3651,COM01327.02,Refinery,2008,Iron ore,,Iron ore pellets,3321000,,,,,,,det_1441,
3652,COM01327.02,Refinery,2009,Iron ore,,Iron ore pellets,1471000,,,,,,,det_1441,
3653,COM01327.02,Refinery,2010,Iron ore,,Iron ore pellets,3621000,,,,,,,det_1439,
3654,COM01327.02,Refinery,2011,Iron ore,,Iron ore pellets,4231000,,,,,,,det_1439,
3655,COM01327.02,Refinery,2012,Iron ore,,Iron ore pellets,4007000,,,,,,,det_1439,
3656,COM01327.02,Refinery,2013,Iron ore,,Iron ore pellets,4406000,,,,,,,det_1439,
3657,COM01327.02,Refinery,2014,Iron ore,,Iron ore pellets,4449000,,,,,,,det_1438,
3658,COM01327.02,Refinery,2015,Iron ore,,Iron ore pellets,4265000,,,,,,,det_1438,
3659,COM01327.02,Refinery,2016,Iron ore,,Iron ore pellets,4502000,,,,,,,det_1437,
3660,COM01327.02,Refinery,2017,Iron ore,,Iron ore pellets,4552000,,,,,,,det_1437,
3661,COM01327.02,Refinery,2018,Iron ore,,Iron ore pellets,4336000,,,,,,,det_1397,
3662,COM01327.02,Refinery,2019,Iron ore,,Iron ore pellets,3172000,,,,,,,det_1397,
3663,COM01327.03,Refinery,2006,Iron ore,,Iron ore pellets,4508840.864440079,,,,,,,det_1546,
3664,COM01327.03,Refinery,2007,Iron ore,,Iron ore pellets,4269155.206286836,,,,,,,det_1546,
3665,COM01327.03,Refinery,2008,Iron ore,,Iron ore pellets,3807465.6188605106,,,,,,,det_1545,
3666,COM01327.03,Refinery,2009,Iron ore,,Iron ore pellets,1133595.2848722986,,,,,,,det_1545,
3667,COM01327.03,Refinery,2010,Iron ore,,Iron ore pellets,3827864.020436235,,,,,,,det_1439,
3668,COM01327.03,Refinery,2011,Iron ore,,Iron ore pellets,4063666.73216742,,,,,,,det_1439,
3669,COM01327.03,Refinery,2012,Iron ore,,Iron ore pellets,4261000,,,,,,,det_1439,
3670,COM01327.03,Refinery,2013,Iron ore,,Iron ore pellets,3913000,,,,,,,det_1439,
3671,COM01327.03,Refinery,2014,Iron ore,,Iron ore pellets,4409000,,,,,,,det_1438,
3672,COM01327.03,Refinery,2015,Iron ore,,Iron ore pellets,4301000,,,,,,,det_1438,
3673,COM01327.03,Refinery,2016,Iron ore,,Iron ore pellets,4403000,,,,,,,det_1437,
3674,COM01327.03,Refinery,2017,Iron ore,,Iron ore pellets,4606000,,,,,,,det_1437,
3675,COM01327.03,Refinery,2018,Iron ore,,Iron ore pellets,4103000,,,,,,,det_1397,
3676,COM01327.03,Refinery,2019,Iron ore,,Iron ore pellets,3607000,,,,,,,det_1397,
3677,COM01327.04,Refinery,2006,Iron ore,,Iron ore pellets,9105882.352941176,,,,,,,det_1546,
3678,COM01327.04,Refinery,2007,Iron ore,,Iron ore pellets,8966666.666666666,,,,,,,det_1546,
3679,COM01327.04,Refinery,2008,Iron ore,,Iron ore pellets,8775000,,,,,,,det_1441,
3680,COM01327.04,Refinery,2009,Iron ore,,Iron ore pellets,5791000,,,,,,,det_1441,
3681,COM01327.04,Refinery,2010,Iron ore,,Iron ore pellets,8958000,,,,,,,det_1439,
3682,COM01327.04,Refinery,2011,Iron ore,,Iron ore pellets,9337000,,,,,,,det_1439,
